game_id,rating_diff,turns,rated,opening_shortname,white_experience,winner
7425,21,74,1,Sicilian Defense,0,White
8156,38,66,1,Sicilian Defense,8,Black
8170,107,51,1,Sicilian Defense,8,White
8404,107,62,1,Sicilian Defense,0,Black
8515,186,75,1,Sicilian Defense,0,White
8917,534,42,1,Sicilian Defense,6,Black
8932,318,51,1,Sicilian Defense,21,Black
9051,183,29,1,Sicilian Defense,8,White
9153,105,63,1,Sicilian Defense,0,White
9157,212,37,1,Sicilian Defense,0,White
9337,61,34,1,Sicilian Defense,0,Black
9351,331,66,0,Sicilian Defense,18,Black
9433,42,48,1,Sicilian Defense,2,Black
9436,32,32,1,Sicilian Defense,0,Black
9491,115,75,1,Sicilian Defense,0,White
9511,143,55,1,Sicilian Defense,0,White
9519,271,41,1,Sicilian Defense,0,Draw
9606,77,71,1,Sicilian Defense,0,White
9814,66,67,1,Sicilian Defense,0,White
10160,260,41,0,Sicilian Defense,5,White
10254,100,85,1,Sicilian Defense,1,White
10470,38,35,1,Sicilian Defense,3,White
11315,32,119,1,Sicilian Defense,2,White
11666,1,29,1,Sicilian Defense,1,White
12109,44,124,1,Sicilian Defense,8,Black
12215,19,42,1,Sicilian Defense,39,Black
12228,279,103,1,Sicilian Defense,52,Draw
12229,117,23,1,Sicilian Defense,53,White
12235,128,33,1,Sicilian Defense,1,White
12250,10,28,1,Sicilian Defense,74,Black
12435,44,19,0,Sicilian Defense,0,White
12598,7,52,1,Sicilian Defense,28,Black
12845,92,52,1,Sicilian Defense,6,Black
12862,34,41,1,Sicilian Defense,23,White
12882,49,24,1,Sicilian Defense,0,Black
12986,277,57,1,Sicilian Defense,10,White
13310,189,76,0,Sicilian Defense,1,Black
13503,220,48,1,Sicilian Defense,2,Black
13526,416,43,1,Sicilian Defense,9,White
14204,995,45,0,Sicilian Defense,38,White
14363,101,64,1,Sicilian Defense,20,White
14368,73,72,1,Sicilian Defense,25,Black
14487,128,32,1,Sicilian Defense,0,Black
14973,41,41,1,Sicilian Defense,11,White
15075,146,68,1,Sicilian Defense,0,Black
15476,1,129,1,Sicilian Defense,0,White
15666,139,80,1,Sicilian Defense,2,Black
15846,92,42,1,Sicilian Defense,4,White
16018,206,41,0,Sicilian Defense,36,White
16287,2,87,1,Sicilian Defense,37,White
16421,40,41,1,Sicilian Defense,0,White
16618,391,47,1,Sicilian Defense,0,White
17083,1,50,1,Sicilian Defense,0,Black
17171,42,114,1,Sicilian Defense,33,Black
17247,187,99,1,Sicilian Defense,8,White
17305,195,38,1,Sicilian Defense,4,Black
17353,302,47,1,Sicilian Defense,0,Black
17515,20,42,1,Sicilian Defense,1,White
17577,147,16,1,Sicilian Defense,23,Black
17633,31,31,0,Sicilian Defense,16,White
17638,120,30,0,Sicilian Defense,21,Black
17974,138,24,1,Sicilian Defense,23,Black
17983,381,165,1,Sicilian Defense,3,Draw
17986,459,102,1,Sicilian Defense,1,Black
18022,11,70,1,Sicilian Defense,21,Black
18026,64,21,1,Sicilian Defense,25,White
18434,251,51,1,Sicilian Defense,0,White
18466,154,11,1,Sicilian Defense,32,White
18679,186,19,0,Sicilian Defense,22,White
18903,104,75,1,Sicilian Defense,4,White
18919,44,28,1,Sicilian Defense,0,White
18956,95,137,1,Sicilian Defense,15,Draw
19534,77,108,1,Sicilian Defense,23,Black
19555,1,32,1,Sicilian Defense,14,Black
19572,514,57,1,Sicilian Defense,31,White
19579,33,23,1,Sicilian Defense,38,White
19588,28,77,1,Sicilian Defense,2,White
19667,514,57,1,Sicilian Defense,47,White
19719,136,45,1,Sicilian Defense,28,White
19885,37,57,1,Sicilian Defense,19,White
19904,64,52,1,Sicilian Defense,38,Black
227,10,135,1,English Opening,0,White
242,182,23,1,English Opening,0,White
671,104,46,1,English Opening,0,Black
1044,247,24,0,English Opening,10,Black
1297,396,74,0,English Opening,3,Black
2173,216,37,1,English Opening,4,Black
2800,4,66,0,English Opening,7,Black
2824,43,21,0,English Opening,31,Draw
2827,212,46,0,English Opening,34,Black
2830,0,39,0,English Opening,37,White
3329,81,118,1,English Opening,0,Black
3815,106,32,0,English Opening,40,Black
4059,71,14,1,English Opening,6,Black
4085,52,63,1,English Opening,32,Black
4087,1,79,1,English Opening,34,White
4282,107,23,1,English Opening,0,White
4472,401,26,0,English Opening,3,Black
4482,489,76,0,English Opening,13,Draw
4621,257,51,0,English Opening,0,White
4819,544,22,1,English Opening,0,Black
4910,159,54,1,English Opening,8,Black
4920,82,111,1,English Opening,18,White
5623,206,43,0,English Opening,2,White
5653,116,49,1,English Opening,21,White
5683,26,91,1,English Opening,0,White
5724,206,42,0,English Opening,0,Black
8016,123,59,0,English Opening,0,White
8509,228,77,1,English Opening,26,White
8623,177,39,1,English Opening,11,White
8641,37,36,1,English Opening,29,Black
8645,28,65,1,English Opening,0,White
8659,77,60,1,English Opening,47,Black
10395,35,37,1,English Opening,0,White
10686,88,55,1,English Opening,10,White
10695,144,61,1,English Opening,19,White
11900,76,40,1,English Opening,2,Black
11976,63,120,1,English Opening,0,Black
12284,61,20,1,English Opening,0,Black
13340,216,37,1,English Opening,27,Black
13528,140,102,1,English Opening,0,Black
13928,42,70,1,English Opening,0,Black
15806,23,123,1,English Opening,0,White
16039,41,42,0,English Opening,0,Black
16080,2,101,1,English Opening,0,White
16121,54,41,1,English Opening,41,White
16125,19,73,1,English Opening,45,White
16527,100,58,1,English Opening,5,Black
16734,473,14,0,English Opening,13,White
16754,283,45,1,English Opening,1,White
17077,91,18,1,English Opening,2,Black
17094,268,41,1,English Opening,19,Black
18872,73,107,1,English Opening,6,Draw
18951,197,59,1,English Opening,0,White
19218,182,23,1,English Opening,2,White
19571,11,30,1,English Opening,0,Black
19913,85,53,1,English Opening,2,White
229,142,97,1,Four Knights Game,2,White
291,394,6,1,Four Knights Game,0,Black
301,62,83,1,Four Knights Game,0,White
561,219,45,1,Four Knights Game,0,White
637,99,86,1,Four Knights Game,0,Black
799,21,80,1,Four Knights Game,0,Black
965,147,35,0,Four Knights Game,0,White
1005,163,70,0,Four Knights Game,0,Black
1030,22,64,1,Four Knights Game,0,Black
1154,201,68,1,Four Knights Game,0,Black
1155,135,48,1,Four Knights Game,0,Black
1266,1,74,0,Four Knights Game,0,Black
1280,296,7,0,Four Knights Game,30,White
1284,1,85,0,Four Knights Game,3,White
1286,12,45,0,Four Knights Game,36,White
1341,163,52,0,Four Knights Game,4,Black
1346,47,97,1,Four Knights Game,9,White
1360,86,27,0,Four Knights Game,23,White
1422,42,114,1,Four Knights Game,3,Black
1429,9,66,1,Four Knights Game,10,Black
1495,102,51,1,Four Knights Game,0,White
1520,70,39,1,Four Knights Game,0,White
1575,161,111,1,Four Knights Game,0,White
1585,97,63,1,Four Knights Game,1,White
1606,346,51,1,Four Knights Game,31,White
1621,60,32,1,Four Knights Game,0,Black
1627,53,53,1,Four Knights Game,6,White
1697,24,103,1,Four Knights Game,7,White
1700,5,25,1,Four Knights Game,10,White
1708,13,47,1,Four Knights Game,18,Black
1729,428,60,0,Four Knights Game,2,Black
1763,78,123,1,Four Knights Game,0,White
1812,66,19,0,Four Knights Game,0,White
2450,55,51,1,Four Knights Game,1,White
2514,55,128,1,Four Knights Game,16,Black
2672,457,27,1,Four Knights Game,0,White
2833,21,45,0,Four Knights Game,40,White
2837,32,44,1,Four Knights Game,0,Black
2855,110,96,1,Four Knights Game,18,Black
2873,13,54,1,Four Knights Game,36,Black
2935,604,40,1,Four Knights Game,8,Black
2936,148,29,1,Four Knights Game,0,Black
3199,102,62,1,Four Knights Game,30,Black
3217,453,14,0,Four Knights Game,1,Black
3242,179,55,0,Four Knights Game,38,White
3245,211,6,0,Four Knights Game,41,White
3247,536,49,0,Four Knights Game,43,White
3393,460,46,1,Four Knights Game,0,Black
3502,40,52,1,Four Knights Game,0,Black
3582,124,96,0,Four Knights Game,0,Black
3635,447,84,1,Four Knights Game,8,Black
3643,79,36,1,Four Knights Game,16,Black
3753,103,74,1,Four Knights Game,2,Black
3759,304,130,1,Four Knights Game,0,Draw
3766,403,29,0,Four Knights Game,0,White
3946,528,22,1,Four Knights Game,7,Black
3958,230,61,1,Four Knights Game,0,White
4105,85,53,1,Four Knights Game,2,White
4140,35,99,1,Four Knights Game,5,Draw
4439,19,107,1,Four Knights Game,0,White
4464,73,118,1,Four Knights Game,0,Black
4465,129,49,1,Four Knights Game,1,White
4605,213,35,1,Four Knights Game,5,White
4706,48,131,1,Four Knights Game,0,White
4725,108,39,1,Four Knights Game,2,White
4743,398,85,1,Four Knights Game,4,White
4766,338,48,1,Four Knights Game,8,Black
4769,278,136,1,Four Knights Game,11,Black
4804,66,20,1,Four Knights Game,0,White
5010,31,15,1,Four Knights Game,0,White
5011,12,45,1,Four Knights Game,1,White
5035,36,109,1,Four Knights Game,8,White
5071,76,25,0,Four Knights Game,0,White
5088,86,21,0,Four Knights Game,0,White
5090,373,119,0,Four Knights Game,0,White
5248,16,57,1,Four Knights Game,9,Black
5273,172,27,0,Four Knights Game,1,White
5308,84,19,1,Four Knights Game,0,White
5406,99,74,1,Four Knights Game,1,Black
5409,116,95,1,Four Knights Game,4,White
5413,12,109,1,Four Knights Game,8,White
5434,19,107,1,Four Knights Game,29,Draw
5485,151,29,1,Four Knights Game,0,White
5730,319,55,1,Four Knights Game,0,White
5867,269,77,0,Four Knights Game,0,White
5879,396,54,1,Four Knights Game,12,Black
5900,192,27,0,Four Knights Game,0,White
5942,1,13,1,Four Knights Game,0,White
5993,101,97,0,Four Knights Game,4,Draw
6083,2,89,1,Four Knights Game,0,White
6235,180,7,1,Four Knights Game,0,White
6306,56,47,1,Four Knights Game,4,White
6431,108,152,1,Four Knights Game,34,Black
6467,204,30,0,Four Knights Game,5,Black
6498,136,80,1,Four Knights Game,19,Draw
6500,102,48,1,Four Knights Game,21,Black
6537,106,45,0,Four Knights Game,0,White
6547,68,114,0,Four Knights Game,0,Black
6566,61,62,1,Four Knights Game,2,White
6573,69,62,1,Four Knights Game,2,Black
6594,197,28,1,Four Knights Game,14,Black
6624,72,53,0,Four Knights Game,18,White
6629,196,37,0,Four Knights Game,23,White
6813,462,147,1,Four Knights Game,0,White
6814,345,42,1,Four Knights Game,0,Black
6903,310,74,1,Four Knights Game,5,Black
6960,102,25,1,Four Knights Game,38,White
6992,27,38,0,Four Knights Game,0,Black
6993,9,38,0,Four Knights Game,1,Black
7082,91,43,0,Four Knights Game,7,Draw
7086,220,73,1,Four Knights Game,11,White
7090,147,59,1,Four Knights Game,15,White
7106,360,41,1,Four Knights Game,31,White
7165,695,56,1,Four Knights Game,0,Black
7365,17,48,1,Four Knights Game,5,Black
7663,76,81,1,Four Knights Game,0,White
7769,323,14,1,Four Knights Game,6,Black
7775,524,49,1,Four Knights Game,12,White
7840,0,76,0,Four Knights Game,1,Black
7887,294,55,1,Four Knights Game,0,White
7893,44,86,0,Four Knights Game,7,Black
7902,156,54,1,Four Knights Game,1,Black
7905,19,90,1,Four Knights Game,19,Black
7907,18,58,1,Four Knights Game,21,White
7971,86,58,1,Four Knights Game,0,Black
8078,153,89,1,Four Knights Game,3,White
8107,62,55,1,Four Knights Game,0,White
8125,119,46,1,Four Knights Game,0,Black
8267,625,54,1,Four Knights Game,0,Black
8296,365,51,1,Four Knights Game,0,White
8316,73,22,1,Four Knights Game,5,Black
8408,7,63,1,Four Knights Game,0,White
8565,116,12,1,Four Knights Game,4,White
8606,50,99,1,Four Knights Game,18,White
8801,181,90,0,Four Knights Game,1,Black
8808,26,66,1,Four Knights Game,1,Black
8887,602,81,1,Four Knights Game,0,White
8928,198,60,1,Four Knights Game,0,White
8938,360,25,1,Four Knights Game,0,White
8947,153,40,1,Four Knights Game,0,Black
9098,190,92,1,Four Knights Game,10,Black
9197,16,45,1,Four Knights Game,8,White
9205,175,114,1,Four Knights Game,16,Black
9301,172,19,1,Four Knights Game,0,Black
9397,57,100,1,Four Knights Game,29,White
9414,37,49,0,Four Knights Game,0,White
9449,26,21,1,Four Knights Game,0,White
9516,47,105,1,Four Knights Game,5,White
9541,25,33,1,Four Knights Game,0,White
9615,165,23,1,Four Knights Game,9,White
9660,634,86,1,Four Knights Game,35,Black
9673,54,23,0,Four Knights Game,5,White
9676,118,113,0,Four Knights Game,8,White
10089,68,120,1,Four Knights Game,1,Black
10216,132,30,1,Four Knights Game,0,White
10226,380,36,1,Four Knights Game,7,Black
10345,55,33,1,Four Knights Game,4,White
10353,293,23,1,Four Knights Game,12,White
10361,453,31,0,Four Knights Game,5,White
10454,326,37,1,Four Knights Game,4,White
10465,209,36,1,Four Knights Game,0,White
10482,97,26,1,Four Knights Game,15,Black
10591,457,81,1,Four Knights Game,12,White
10720,80,49,1,Four Knights Game,0,White
10991,127,48,0,Four Knights Game,6,Draw
11300,457,81,1,Four Knights Game,35,White
11453,720,15,1,Four Knights Game,8,White
11645,648,91,0,Four Knights Game,20,White
11650,729,29,0,Four Knights Game,24,White
11918,64,17,1,Four Knights Game,0,White
11919,203,39,1,Four Knights Game,1,Black
12047,204,54,1,Four Knights Game,0,Black
12084,622,56,1,Four Knights Game,31,Black
12126,41,60,1,Four Knights Game,0,Black
12234,21,80,1,Four Knights Game,1,Black
12376,138,63,1,Four Knights Game,1,White
12545,75,123,1,Four Knights Game,0,White
12571,0,40,1,Four Knights Game,1,Black
12593,21,155,1,Four Knights Game,23,White
12595,2,15,1,Four Knights Game,0,White
12606,4,52,1,Four Knights Game,0,Black
12836,27,61,0,Four Knights Game,0,White
13106,120,49,1,Four Knights Game,0,White
13143,7,51,1,Four Knights Game,0,White
13144,142,45,1,Four Knights Game,36,Draw
13145,23,36,1,Four Knights Game,1,White
13149,161,111,1,Four Knights Game,41,White
13159,97,63,1,Four Knights Game,3,White
13212,39,123,1,Four Knights Game,20,White
13326,53,62,1,Four Knights Game,0,Black
13385,284,30,0,Four Knights Game,2,Black
13530,486,66,1,Four Knights Game,0,Black
13916,148,45,1,Four Knights Game,7,White
13917,73,118,1,Four Knights Game,8,Black
13918,129,49,1,Four Knights Game,9,White
14081,194,74,0,Four Knights Game,1,Black
14084,140,61,0,Four Knights Game,1,White
14246,537,52,0,Four Knights Game,12,Black
14377,60,30,1,Four Knights Game,0,White
14381,32,21,1,Four Knights Game,0,White
14421,172,23,1,Four Knights Game,4,White
14532,185,64,1,Four Knights Game,1,Black
14608,201,68,1,Four Knights Game,1,Black
14644,105,55,1,Four Knights Game,21,White
14751,124,96,0,Four Knights Game,1,Black
14755,103,80,1,Four Knights Game,3,Black
14761,7,51,1,Four Knights Game,1,White
14762,142,45,1,Four Knights Game,68,Draw
14763,23,36,1,Four Knights Game,2,White
14767,161,111,1,Four Knights Game,73,White
14777,97,63,1,Four Knights Game,4,White
14857,2,61,0,Four Knights Game,5,White
15561,10,73,1,Four Knights Game,0,White
15941,119,80,1,Four Knights Game,20,Black
15963,43,48,1,Four Knights Game,0,Black
16040,154,72,1,Four Knights Game,0,Black
16061,24,45,1,Four Knights Game,0,White
16082,79,127,1,Four Knights Game,0,White
16175,9,57,1,Four Knights Game,1,White
16178,165,172,1,Four Knights Game,1,Draw
16226,350,41,1,Four Knights Game,4,White
16246,164,81,0,Four Knights Game,0,White
16284,50,21,1,Four Knights Game,0,White
16296,137,51,1,Four Knights Game,0,White
16301,0,76,0,Four Knights Game,2,Black
16311,184,66,1,Four Knights Game,0,Black
16523,33,47,1,Four Knights Game,0,White
16889,17,152,1,Four Knights Game,0,Black
17071,97,67,1,Four Knights Game,0,White
17098,28,106,1,Four Knights Game,2,Black
17117,45,81,1,Four Knights Game,14,White
17122,178,81,1,Four Knights Game,19,White
17126,77,49,1,Four Knights Game,0,White
17128,114,16,1,Four Knights Game,25,Black
17186,81,36,1,Four Knights Game,48,Black
17294,197,53,0,Four Knights Game,5,White
17395,16,73,1,Four Knights Game,15,White
17429,43,100,1,Four Knights Game,28,Black
17507,37,19,1,Four Knights Game,0,White
17615,198,52,0,Four Knights Game,0,Black
17661,348,57,1,Four Knights Game,0,White
17757,329,47,1,Four Knights Game,22,White
17769,112,44,1,Four Knights Game,1,White
17812,310,21,0,Four Knights Game,6,White
17815,943,40,1,Four Knights Game,9,Black
17820,194,54,1,Four Knights Game,14,Black
17826,109,27,1,Four Knights Game,20,Black
17834,295,82,1,Four Knights Game,28,Black
17943,193,86,0,Four Knights Game,8,Black
18310,99,74,1,Four Knights Game,33,Black
18313,116,95,1,Four Knights Game,36,White
18317,12,109,1,Four Knights Game,40,White
18338,19,107,1,Four Knights Game,61,Draw
18366,268,185,0,Four Knights Game,0,White
18456,265,73,1,Four Knights Game,0,White
18516,203,77,1,Four Knights Game,5,White
18524,7,133,1,Four Knights Game,0,White
18561,183,26,0,Four Knights Game,2,Black
18593,56,43,1,Four Knights Game,13,White
18598,244,114,1,Four Knights Game,0,Black
18811,264,70,1,Four Knights Game,19,Black
19269,38,32,1,Four Knights Game,10,Black
19271,114,46,1,Four Knights Game,12,Black
19272,120,51,1,Four Knights Game,1,White
19288,448,54,1,Four Knights Game,29,White
19357,15,60,1,Four Knights Game,1,Black
19837,194,54,0,Four Knights Game,0,Black
230,59,33,0,Pirc Defense,0,Black
236,110,48,1,Pirc Defense,0,Black
705,116,33,0,Pirc Defense,3,White
766,442,63,1,Pirc Defense,9,White
825,64,45,1,Pirc Defense,3,White
857,136,49,1,Pirc Defense,30,White
859,153,32,1,Pirc Defense,32,Black
861,172,52,1,Pirc Defense,34,Black
1007,446,18,0,Pirc Defense,32,Black
1270,2,24,0,Pirc Defense,20,Black
1410,275,27,1,Pirc Defense,39,White
1412,331,79,1,Pirc Defense,41,White
1467,87,62,0,Pirc Defense,3,Black
1490,8,122,1,Pirc Defense,0,Black
1524,224,47,1,Pirc Defense,34,White
1572,24,35,1,Pirc Defense,0,White
1625,68,100,1,Pirc Defense,4,Black
1628,8,71,1,Pirc Defense,7,White
1851,17,83,1,Pirc Defense,4,White
1956,62,16,1,Pirc Defense,34,Black
1976,811,37,0,Pirc Defense,0,White
2325,186,53,1,Pirc Defense,1,White
2354,97,47,1,Pirc Defense,0,White
2355,78,30,1,Pirc Defense,1,Black
2358,23,29,1,Pirc Defense,0,White
2365,37,38,1,Pirc Defense,1,Black
2368,132,41,1,Pirc Defense,0,White
2370,131,68,1,Pirc Defense,0,White
2379,43,42,1,Pirc Defense,1,Black
2380,65,25,1,Pirc Defense,0,White
2384,57,40,1,Pirc Defense,1,Black
2385,43,44,1,Pirc Defense,0,Draw
2386,71,58,1,Pirc Defense,0,Black
2390,4,88,1,Pirc Defense,0,Draw
2766,438,58,1,Pirc Defense,20,Black
3000,449,84,1,Pirc Defense,36,Black
3120,234,101,1,Pirc Defense,14,White
3220,20,59,0,Pirc Defense,16,White
3232,271,51,0,Pirc Defense,28,White
3253,19,55,1,Pirc Defense,0,White
3256,49,5,1,Pirc Defense,0,White
3262,0,51,0,Pirc Defense,0,White
3411,160,79,1,Pirc Defense,0,White
3412,274,76,1,Pirc Defense,0,Black
3573,587,71,1,Pirc Defense,0,White
3578,49,69,1,Pirc Defense,1,White
3612,307,27,1,Pirc Defense,8,White
3903,243,2,0,Pirc Defense,0,Black
3939,408,20,1,Pirc Defense,0,Black
3963,13,34,1,Pirc Defense,13,Black
4101,727,47,1,Pirc Defense,0,White
4129,537,36,0,Pirc Defense,8,Black
4310,173,70,1,Pirc Defense,0,Black
4409,304,39,1,Pirc Defense,0,White
4414,142,112,1,Pirc Defense,0,Black
4420,145,45,1,Pirc Defense,0,Black
4427,130,150,1,Pirc Defense,0,Black
4647,468,40,0,Pirc Defense,1,Black
4760,146,71,1,Pirc Defense,2,White
4862,384,29,1,Pirc Defense,30,White
4981,162,43,1,Pirc Defense,7,White
4991,236,60,1,Pirc Defense,17,Black
5108,545,79,0,Pirc Defense,7,White
5182,206,44,1,Pirc Defense,18,White
5271,22,100,1,Pirc Defense,32,Black
5322,127,77,1,Pirc Defense,1,White
5328,58,26,1,Pirc Defense,1,Black
5597,47,33,1,Pirc Defense,0,White
5641,94,50,1,Pirc Defense,0,Black
5774,548,11,0,Pirc Defense,1,White
5818,186,27,1,Pirc Defense,0,White
5821,317,36,1,Pirc Defense,3,Black
5823,242,69,1,Pirc Defense,0,White
5966,70,34,1,Pirc Defense,0,Black
5969,537,19,1,Pirc Defense,0,White
6004,235,119,1,Pirc Defense,8,White
6042,516,42,0,Pirc Defense,7,Black
6208,171,54,1,Pirc Defense,7,Draw
6268,91,31,1,Pirc Defense,17,White
6322,210,84,1,Pirc Defense,20,Black
6393,246,105,1,Pirc Defense,0,White
6409,267,52,1,Pirc Defense,0,Black
6416,101,46,1,Pirc Defense,0,Black
6426,66,62,1,Pirc Defense,29,Black
6468,204,40,0,Pirc Defense,6,Black
6481,319,89,1,Pirc Defense,19,White
6509,0,149,0,Pirc Defense,3,Draw
6748,18,81,1,Pirc Defense,0,White
6759,332,27,0,Pirc Defense,0,White
6888,28,34,1,Pirc Defense,30,White
6912,8,85,0,Pirc Defense,6,White
6955,41,54,1,Pirc Defense,33,White
6984,906,34,0,Pirc Defense,15,Black
7096,438,59,1,Pirc Defense,21,White
7146,103,11,0,Pirc Defense,0,Black
7240,397,99,1,Pirc Defense,1,Draw
7259,56,99,1,Pirc Defense,0,White
7262,14,57,1,Pirc Defense,0,White
7281,37,74,1,Pirc Defense,25,Black
7304,118,99,1,Pirc Defense,1,White
7394,49,44,1,Pirc Defense,5,Black
7429,200,59,1,Pirc Defense,25,White
7504,624,39,1,Pirc Defense,0,White
7539,10,104,1,Pirc Defense,0,Black
7541,7,43,1,Pirc Defense,0,White
7678,86,59,1,Pirc Defense,4,White
7977,31,33,1,Pirc Defense,20,Black
8005,54,15,1,Pirc Defense,9,White
8026,19,37,1,Pirc Defense,18,Black
8117,223,75,0,Pirc Defense,1,White
8129,18,16,1,Pirc Defense,0,White
8251,0,49,0,Pirc Defense,0,White
8291,173,94,1,Pirc Defense,0,Black
8538,7,50,1,Pirc Defense,0,Black
8590,440,57,1,Pirc Defense,0,White
8667,211,2,0,Pirc Defense,5,Black
8725,132,47,1,Pirc Defense,1,White
8814,1017,67,0,Pirc Defense,2,White
8816,64,42,0,Pirc Defense,0,White
8821,436,31,0,Pirc Defense,1,White
8826,8,119,1,Pirc Defense,0,Draw
8831,132,74,1,Pirc Defense,0,White
8835,23,50,1,Pirc Defense,0,Black
8842,14,105,1,Pirc Defense,1,Black
8850,87,8,1,Pirc Defense,0,Draw
8851,92,141,1,Pirc Defense,0,White
8853,68,52,1,Pirc Defense,0,Black
8876,0,48,1,Pirc Defense,0,Black
8910,138,27,1,Pirc Defense,1,White
8954,240,37,1,Pirc Defense,43,Black
9058,39,43,1,Pirc Defense,15,White
9072,28,23,1,Pirc Defense,0,White
9106,518,57,0,Pirc Defense,0,White
9108,518,50,0,Pirc Defense,2,Black
9144,113,62,1,Pirc Defense,0,White
9282,88,111,0,Pirc Defense,24,White
9391,6,49,1,Pirc Defense,23,Black
9435,29,79,1,Pirc Defense,4,White
9458,230,63,1,Pirc Defense,0,White
9463,286,111,1,Pirc Defense,0,Draw
9464,35,45,1,Pirc Defense,0,White
9587,415,26,1,Pirc Defense,14,Black
9645,28,33,1,Pirc Defense,20,White
9798,178,99,1,Pirc Defense,2,White
9849,295,49,1,Pirc Defense,3,White
9899,647,25,1,Pirc Defense,1,Black
9979,478,2,1,Pirc Defense,12,Black
9985,396,3,1,Pirc Defense,19,White
9987,353,2,1,Pirc Defense,21,White
10006,35,51,1,Pirc Defense,3,White
10037,297,37,1,Pirc Defense,1,White
10167,114,47,0,Pirc Defense,12,White
10317,181,25,0,Pirc Defense,0,White
10383,276,53,1,Pirc Defense,0,White
10393,57,23,1,Pirc Defense,0,White
10427,0,46,1,Pirc Defense,0,Black
10444,208,13,1,Pirc Defense,0,White
10447,90,23,1,Pirc Defense,0,White
10612,397,39,1,Pirc Defense,1,White
10614,573,19,1,Pirc Defense,0,White
10710,298,105,1,Pirc Defense,3,Draw
10846,328,3,1,Pirc Defense,0,White
10847,197,30,0,Pirc Defense,0,Black
10893,2,56,1,Pirc Defense,2,Black
10926,308,21,1,Pirc Defense,1,White
11020,52,73,1,Pirc Defense,25,Black
11129,220,39,0,Pirc Defense,1,White
11130,173,15,1,Pirc Defense,0,White
11351,129,29,1,Pirc Defense,8,White
11655,11,130,1,Pirc Defense,0,Black
11872,85,151,1,Pirc Defense,4,White
11897,503,30,1,Pirc Defense,0,Black
12334,136,49,1,Pirc Defense,67,White
12338,6,61,1,Pirc Defense,0,White
12532,257,70,1,Pirc Defense,0,Black
12569,23,36,1,Pirc Defense,0,Black
12572,136,53,0,Pirc Defense,2,White
12668,288,20,0,Pirc Defense,11,Black
12838,606,78,1,Pirc Defense,0,Black
12877,54,44,1,Pirc Defense,6,White
13112,86,7,1,Pirc Defense,0,White
13114,96,95,1,Pirc Defense,0,White
13121,194,41,1,Pirc Defense,0,White
13122,17,61,1,Pirc Defense,0,Black
13124,107,54,1,Pirc Defense,0,Black
13126,131,62,1,Pirc Defense,0,Black
13129,173,34,1,Pirc Defense,0,Black
13130,62,67,1,Pirc Defense,0,White
13246,811,37,0,Pirc Defense,1,White
13257,98,15,1,Pirc Defense,0,White
13272,46,4,0,Pirc Defense,0,Draw
13388,78,62,1,Pirc Defense,0,Draw
13585,215,65,0,Pirc Defense,3,White
13620,33,109,0,Pirc Defense,6,White
13712,53,57,1,Pirc Defense,0,White
13931,11,66,1,Pirc Defense,1,White
14056,30,139,1,Pirc Defense,0,White
14177,13,32,0,Pirc Defense,7,Black
14236,296,43,1,Pirc Defense,0,White
14268,37,29,1,Pirc Defense,0,White
14271,122,63,1,Pirc Defense,0,White
14272,97,19,1,Pirc Defense,0,White
14276,36,15,1,Pirc Defense,0,White
14277,49,64,1,Pirc Defense,0,Black
14284,83,28,1,Pirc Defense,0,Black
14288,25,23,1,Pirc Defense,0,White
14290,39,63,1,Pirc Defense,0,White
14294,23,42,1,Pirc Defense,1,Black
14296,114,46,1,Pirc Defense,0,Black
14298,73,67,1,Pirc Defense,1,White
14301,65,126,1,Pirc Defense,1,Black
14302,230,55,1,Pirc Defense,0,White
14379,27,56,1,Pirc Defense,1,Black
14387,243,69,1,Pirc Defense,4,White
14428,366,70,1,Pirc Defense,11,Black
14545,288,20,0,Pirc Defense,34,Black
14623,11,110,1,Pirc Defense,0,Black
14716,190,27,1,Pirc Defense,39,White
14718,168,62,1,Pirc Defense,41,Black
14835,89,25,1,Pirc Defense,1,White
14837,253,143,1,Pirc Defense,5,White
14867,191,121,1,Pirc Defense,0,White
14868,245,47,1,Pirc Defense,0,White
14869,89,83,1,Pirc Defense,0,White
14874,282,83,1,Pirc Defense,0,White
14877,375,15,0,Pirc Defense,2,White
14905,135,73,1,Pirc Defense,0,White
15291,178,79,1,Pirc Defense,25,White
15340,160,79,1,Pirc Defense,1,White
15341,274,76,1,Pirc Defense,1,Black
15351,611,127,1,Pirc Defense,9,White
15443,249,54,1,Pirc Defense,19,Black
15444,198,52,0,Pirc Defense,0,Black
15479,2,222,1,Pirc Defense,34,Draw
15695,211,47,1,Pirc Defense,0,White
15832,274,45,1,Pirc Defense,7,White
15866,22,35,0,Pirc Defense,24,Black
16053,415,16,1,Pirc Defense,8,Black
16059,220,102,0,Pirc Defense,1,Black
16310,178,23,1,Pirc Defense,2,White
16369,260,30,1,Pirc Defense,2,Black
16429,20,43,1,Pirc Defense,2,Draw
16433,527,39,1,Pirc Defense,0,White
16436,250,105,1,Pirc Defense,0,White
16443,74,39,1,Pirc Defense,0,White
16450,196,41,1,Pirc Defense,0,White
16452,30,81,1,Pirc Defense,0,Black
16480,268,107,1,Pirc Defense,5,Draw
16510,32,63,1,Pirc Defense,1,White
16822,114,50,1,Pirc Defense,15,Black
